traj,px,py,pz,vx,vy,vz,ax,ay,az,roll,pitch,yaw
0,-0.61,0.13,0.58,1.09,-0.97,0.02,-0.19,0.26,-0.06,0.02,-0.04,0.1
0,-0.6,0.12,0.58,1.1,-0.97,0.02,-0.16,0.28,-0.08,0.02,-0.04,0.1
0,-0.58,0.11,0.58,1.1,-0.96,0.02,-0.17,0.27,-0.16,0.02,-0.04,0.1
0,-0.57,0.1,0.58,1.1,-0.96,0.02,-0.11,0.27,-0.09,0.02,-0.05,0.1
0,-0.57,0.1,0.58,1.1,-0.96,0.01,-0.07,0.23,-0.01,0.02,-0.05,0.1
0,-0.56,0.09,0.58,1.1,-0.95,0.02,-0.09,0.23,-0.04,0.02,-0.05,0.1
0,-0.55,0.08,0.58,1.1,-0.95,0.02,-0.1,0.22,-0.1,0.02,-0.04,0.1
0,-0.53,0.07,0.58,1.1,-0.95,0.01,-0.1,0.24,-0.19,0.02,-0.04,0.1
0,-0.53,0.06,0.58,1.1,-0.95,0.01,-0.14,0.27,-0.25,0.02,-0.04,0.1
0,-0.52,0.06,0.58,1.09,-0.94,0.01,-0.15,0.27,-0.2,0.02,-0.04,0.1
0,-0.51,0.05,0.58,1.1,-0.93,0.01,-0.08,0.18,-0.11,0.02,-0.04,0.1
0,-0.5,0.05,0.58,1.1,-0.93,0.01,-0.11,0.2,-0.17,0.02,-0.04,0.1
0,-0.49,0.03,0.58,1.1,-0.93,0.01,-0.15,0.22,-0.24,0.02,-0.04,0.1
0,-0.48,0.03,0.58,1.1,-0.93,0.01,-0.13,0.24,-0.22,0.03,-0.04,0.1
0,-0.47,0.02,0.58,1.09,-0.92,0.0,-0.14,0.28,-0.16,0.03,-0.04,0.11
0,-0.46,0.01,0.58,1.1,-0.92,0.0,-0.11,0.19,-0.13,0.03,-0.04,0.11
0,-0.45,0.01,0.58,1.1,-0.92,0.0,-0.13,0.15,-0.17,0.03,-0.04,0.11
0,-0.44,-0.0,0.58,1.1,-0.92,-0.0,-0.19,0.18,-0.26,0.03,-0.04,0.11
0,-0.43,-0.01,0.58,1.1,-0.91,-0.0,-0.16,0.23,-0.22,0.03,-0.04,0.11
0,-0.42,-0.02,0.58,1.09,-0.9,-0.0,-0.09,0.16,-0.19,0.03,-0.04,0.11
0,-0.41,-0.02,0.58,1.1,-0.91,-0.01,-0.06,0.11,-0.15,0.03,-0.04,0.11
0,-0.41,-0.03,0.58,1.1,-0.9,-0.01,-0.12,0.14,-0.23,0.03,-0.04,0.11
0,-0.39,-0.04,0.58,1.1,-0.9,-0.01,-0.14,0.24,-0.31,0.03,-0.04,0.11
0,-0.38,-0.05,0.58,1.1,-0.9,-0.01,-0.12,0.2,-0.21,0.03,-0.04,0.11
0,-0.37,-0.05,0.58,1.1,-0.89,-0.01,-0.09,0.15,-0.15,0.03,-0.04,0.11
0,-0.37,-0.06,0.58,1.1,-0.89,-0.01,-0.07,0.14,-0.23,0.03,-0.04,0.11
0,-0.36,-0.07,0.58,1.1,-0.89,-0.02,-0.08,0.13,-0.29,0.04,-0.04,0.11
0,-0.34,-0.08,0.58,1.1,-0.89,-0.02,-0.09,0.14,-0.26,0.04,-0.04,0.11
0,-0.33,-0.08,0.58,1.1,-0.89,-0.02,-0.07,0.15,-0.15,0.04,-0.04,0.11
0,-0.33,-0.09,0.58,1.1,-0.88,-0.02,-0.08,0.1,-0.12,0.04,-0.04,0.11
0,-0.32,-0.1,0.58,1.1,-0.88,-0.02,-0.11,0.06,-0.22,0.04,-0.04,0.11
0,-0.31,-0.1,0.58,1.1,-0.88,-0.03,-0.16,0.08,-0.26,0.04,-0.04,0.11
0,-0.29,-0.11,0.58,1.1,-0.88,-0.03,-0.1,0.07,-0.18,0.04,-0.04,0.11
0,-0.29,-0.12,0.58,1.09,-0.87,-0.03,-0.04,-0.02,-0.1,0.04,-0.04,0.12
0,-0.28,-0.12,0.58,1.1,-0.87,-0.03,-0.1,-0.01,-0.17,0.04,-0.04,0.12
0,-0.27,-0.13,0.58,1.1,-0.87,-0.03,-0.15,0.09,-0.25,0.05,-0.04,0.12
0,-0.26,-0.14,0.58,1.1,-0.87,-0.04,-0.11,0.05,-0.18,0.05,-0.04,0.12
0,-0.25,-0.15,0.58,1.1,-0.87,-0.04,-0.04,-0.02,-0.07,0.05,-0.04,0.12
0,-0.24,-0.15,0.58,1.1,-0.87,-0.04,-0.08,-0.03,-0.14,0.05,-0.04,0.12
0,-0.23,-0.16,0.58,1.1,-0.87,-0.04,-0.08,-0.0,-0.23,0.05,-0.04,0.12
0,-0.22,-0.17,0.58,1.1,-0.86,-0.04,-0.06,-0.02,-0.13,0.05,-0.04,0.12
0,-0.21,-0.17,0.58,1.1,-0.87,-0.05,-0.06,-0.06,-0.07,0.05,-0.04,0.12
0,-0.2,-0.18,0.58,1.1,-0.87,-0.05,-0.09,-0.01,-0.13,0.05,-0.04,0.12
0,-0.19,-0.19,0.57,1.1,-0.87,-0.05,-0.08,-0.02,-0.21,0.05,-0.04,0.12
0,-0.18,-0.2,0.57,1.1,-0.87,-0.05,-0.05,0.03,-0.19,0.05,-0.04,0.12
0,-0.17,-0.2,0.57,1.1,-0.87,-0.05,-0.05,0.0,-0.13,0.05,-0.04,0.12
0,-0.17,-0.21,0.57,1.1,-0.87,-0.05,-0.02,-0.06,-0.06,0.05,-0.04,0.12
0,-0.15,-0.22,0.57,1.11,-0.87,-0.06,-0.08,-0.09,-0.08,0.05,-0.04,0.12
0,-0.14,-0.22,0.57,1.11,-0.87,-0.06,-0.14,-0.04,-0.14,0.05,-0.04,0.12
0,-0.13,-0.23,0.57,1.11,-0.86,-0.06,-0.11,-0.0,-0.06,0.05,-0.04,0.12
0,-0.13,-0.24,0.57,1.11,-0.87,-0.06,-0.07,-0.1,-0.03,0.06,-0.04,0.12
0,-0.12,-0.24,0.57,1.11,-0.87,-0.06,-0.09,-0.16,-0.02,0.06,-0.04,0.12
0,-0.1,-0.25,0.57,1.11,-0.87,-0.06,-0.13,-0.14,-0.08,0.06,-0.04,0.12
0,-0.09,-0.26,0.57,1.11,-0.87,-0.06,-0.12,-0.05,-0.11,0.06,-0.04,0.12
0,-0.09,-0.27,0.57,1.11,-0.86,-0.06,-0.09,-0.12,-0.03,0.06,-0.04,0.12
0,-0.08,-0.27,0.57,1.11,-0.87,-0.06,-0.1,-0.1,0.05,0.06,-0.04,0.12
0,-0.07,-0.28,0.57,1.11,-0.87,-0.06,-0.13,-0.08,0.0,0.06,-0.04,0.12
0,-0.05,-0.29,0.57,1.11,-0.87,-0.06,-0.14,-0.06,-0.06,0.05,-0.04,0.12
0,-0.05,-0.3,0.57,1.11,-0.87,-0.06,-0.18,-0.06,-0.03,0.05,-0.04,0.12
0,-0.04,-0.3,0.57,1.11,-0.87,-0.06,-0.13,-0.11,0.07,0.05,-0.03,0.12
0,-0.03,-0.31,0.57,1.11,-0.87,-0.06,-0.11,-0.15,0.09,0.05,-0.03,0.12
0,-0.02,-0.31,0.57,1.11,-0.87,-0.06,-0.17,-0.11,0.03,0.05,-0.03,0.12
0,-0.01,-0.32,0.57,1.11,-0.87,-0.06,-0.18,-0.06,-0.03,0.05,-0.03,0.12
0,0.0,-0.33,0.57,1.11,-0.87,-0.06,-0.15,-0.06,0.03,0.05,-0.03,0.12
0,0.01,-0.34,0.57,1.11,-0.87,-0.06,-0.1,-0.09,0.12,0.05,-0.03,0.12
0,0.02,-0.34,0.56,1.11,-0.87,-0.06,-0.13,-0.1,0.13,0.05,-0.04,0.12
0,0.03,-0.35,0.56,1.11,-0.87,-0.06,-0.14,-0.09,0.01,0.05,-0.03,0.12
0,0.04,-0.36,0.56,1.11,-0.87,-0.06,-0.18,-0.07,-0.03,0.05,-0.03,0.12
0,0.05,-0.37,0.56,1.11,-0.87,-0.06,-0.18,-0.06,0.02,0.05,-0.03,0.12
0,0.06,-0.37,0.56,1.11,-0.86,-0.06,-0.15,-0.13,0.09,0.05,-0.03,0.12
0,0.07,-0.38,0.56,1.11,-0.87,-0.06,-0.14,-0.15,0.09,0.06,-0.03,0.12
0,0.07,-0.38,0.56,1.11,-0.87,-0.06,-0.18,-0.14,0.03,0.06,-0.03,0.12
0,0.09,-0.4,0.56,1.11,-0.87,-0.06,-0.21,-0.05,-0.01,0.06,-0.03,0.12
0,0.1,-0.4,0.56,1.11,-0.87,-0.06,-0.18,-0.07,-0.01,0.06,-0.03,0.12
0,0.11,-0.41,0.56,1.1,-0.86,-0.06,-0.09,-0.1,0.11,0.06,-0.03,0.12
0,0.11,-0.41,0.56,1.1,-0.87,-0.06,-0.07,-0.15,0.12,0.06,-0.03,0.12
0,0.12,-0.42,0.56,1.11,-0.87,-0.06,-0.1,-0.14,0.06,0.06,-0.03,0.12
0,0.14,-0.43,0.56,1.11,-0.87,-0.06,-0.16,-0.06,-0.04,0.06,-0.03,0.12
0,0.15,-0.44,0.56,1.1,-0.86,-0.06,-0.17,-0.09,0.04,0.06,-0.03,0.12
0,0.15,-0.44,0.56,1.1,-0.87,-0.06,-0.15,-0.11,0.15,0.06,-0.03,0.12
0,0.16,-0.45,0.56,1.1,-0.87,-0.05,-0.15,-0.11,0.09,0.06,-0.03,0.12
0,0.17,-0.45,0.56,1.1,-0.87,-0.05,-0.14,-0.1,-0.0,0.06,-0.03,0.12
0,0.19,-0.47,0.56,1.1,-0.87,-0.05,-0.11,-0.07,-0.07,0.06,-0.04,0.12
0,0.19,-0.47,0.56,1.1,-0.87,-0.05,-0.09,-0.08,0.04,0.06,-0.04,0.12
0,0.2,-0.48,0.56,1.1,-0.86,-0.05,-0.11,-0.12,0.13,0.06,-0.04,0.12
0,0.21,-0.48,0.56,1.1,-0.87,-0.05,-0.09,-0.15,0.1,0.06,-0.04,0.12
0,0.22,-0.49,0.56,1.1,-0.86,-0.05,-0.14,-0.09,0.01,0.06,-0.04,0.12
0,0.23,-0.5,0.56,1.1,-0.87,-0.05,-0.13,-0.06,-0.01,0.06,-0.04,0.12
0,0.24,-0.51,0.56,1.1,-0.87,-0.05,-0.13,-0.06,0.03,0.06,-0.04,0.12
0,0.25,-0.51,0.56,1.1,-0.87,-0.05,-0.04,-0.12,0.12,0.06,-0.04,0.12
0,0.26,-0.52,0.55,1.1,-0.86,-0.05,-0.1,-0.17,0.07,0.06,-0.04,0.12
0,0.26,-0.52,0.55,1.1,-0.87,-0.05,-0.12,-0.15,-0.01,0.06,-0.04,0.12
0,0.28,-0.54,0.55,1.1,-0.87,-0.05,-0.1,-0.08,-0.02,0.06,-0.04,0.12
0,0.29,-0.54,0.55,1.1,-0.87,-0.05,-0.08,-0.11,0.07,0.06,-0.04,0.12
0,0.3,-0.55,0.55,1.1,-0.87,-0.05,-0.05,-0.15,0.1,0.06,-0.04,0.12
0,0.3,-0.55,0.55,1.1,-0.87,-0.05,-0.04,-0.14,0.12,0.06,-0.04,0.12
0,0.31,-0.56,0.55,1.1,-0.87,-0.05,-0.07,-0.14,0.02,0.06,-0.04,0.11
0,0.33,-0.57,0.55,1.1,-0.87,-0.05,-0.1,-0.15,-0.0,0.06,-0.04,0.11
0,0.34,-0.58,0.55,1.09,-0.87,-0.05,-0.08,-0.14,0.04,0.06,-0.04,0.11
0,0.34,-0.58,0.55,1.1,-0.87,-0.05,-0.05,-0.24,0.15,0.06,-0.04,0.11
0,0.35,-0.59,0.55,1.1,-0.87,-0.04,-0.04,-0.24,0.14,0.06,-0.04,0.11
0,0.36,-0.6,0.55,1.1,-0.87,-0.04,-0.09,-0.17,0.05,0.06,-0.04,0.11
0,0.38,-0.61,0.55,1.1,-0.87,-0.04,-0.12,-0.12,0.04,0.06,-0.04,0.11
0,0.38,-0.61,0.55,1.1,-0.87,-0.04,-0.07,-0.12,0.05,0.06,-0.04,0.11
0,0.39,-0.62,0.55,1.1,-0.87,-0.04,-0.02,-0.14,0.12,0.06,-0.04,0.11
0,0.4,-0.63,0.55,1.1,-0.87,-0.04,-0.05,-0.18,0.04,0.06,-0.05,0.11
0,0.41,-0.63,0.55,1.1,-0.87,-0.04,-0.05,-0.17,-0.0,0.06,-0.05,0.11
0,0.42,-0.64,0.55,1.1,-0.88,-0.04,-0.05,-0.13,-0.02,0.06,-0.05,0.11
0,0.43,-0.65,0.55,1.1,-0.88,-0.04,-0.02,-0.15,0.06,0.06,-0.05,0.11
0,0.44,-0.66,0.55,1.1,-0.87,-0.04,0.0,-0.16,0.13,0.06,-0.05,0.11
0,0.45,-0.66,0.55,1.1,-0.87,-0.04,0.03,-0.21,0.11,0.06,-0.05,0.11
0,0.46,-0.67,0.55,1.1,-0.87,-0.04,0.01,-0.18,0.03,0.06,-0.05,0.1
0,0.47,-0.68,0.55,1.1,-0.88,-0.04,0.01,-0.13,-0.0,0.06,-0.05,0.1
0,0.48,-0.69,0.55,1.1,-0.88,-0.04,0.01,-0.12,-0.0,0.06,-0.05,0.1
0,0.49,-0.69,0.55,1.1,-0.88,-0.04,0.02,-0.14,0.06,0.06,-0.05,0.1
0,0.5,-0.7,0.55,1.1,-0.88,-0.04,0.02,-0.21,0.09,0.06,-0.05,0.1
0,0.5,-0.7,0.55,1.11,-0.88,-0.04,0.02,-0.23,0.12,0.06,-0.05,0.1
0,0.52,-0.72,0.55,1.11,-0.88,-0.04,0.02,-0.23,0.12,0.06,-0.05,0.1
0,0.53,-0.72,0.55,1.11,-0.88,-0.04,-0.0,-0.18,0.01,0.07,-0.05,0.1
0,0.54,-0.73,0.55,1.12,-0.89,-0.04,-0.02,-0.15,0.0,0.06,-0.05,0.1
0,0.54,-0.73,0.55,1.1,-0.88,-0.04,-0.03,-0.23,0.08,0.06,-0.05,0.1
0,0.55,-0.74,0.55,1.11,-0.88,-0.04,0.0,-0.27,0.1,0.06,-0.05,0.1
0,0.57,-0.75,0.55,1.11,-0.88,-0.04,0.0,-0.21,0.06,0.06,-0.05,0.1
0,0.58,-0.76,0.55,1.11,-0.88,-0.04,-0.03,-0.12,-0.02,0.06,-0.05,0.1
0,0.58,-0.77,0.55,1.11,-0.88,-0.04,-0.03,-0.11,-0.03,0.06,-0.05,0.09
0,0.59,-0.77,0.55,1.11,-0.88,-0.04,0.01,-0.17,0.05,0.06,-0.05,0.09
0,0.6,-0.78,0.55,1.11,-0.88,-0.04,0.0,-0.25,0.1,0.06,-0.05,0.09
0,0.62,-0.79,0.55,1.11,-0.89,-0.04,0.0,-0.2,0.08,0.06,-0.05,0.09
0,0.63,-0.8,0.55,1.11,-0.88,-0.03,-0.01,-0.15,0.03,0.06,-0.05,0.09
0,0.63,-0.8,0.55,1.11,-0.89,-0.03,-0.05,-0.14,0.02,0.06,-0.05,0.09
0,0.64,-0.81,0.54,1.12,-0.89,-0.03,-0.03,-0.11,0.01,0.06,-0.05,0.09
0,0.65,-0.81,0.54,1.12,-0.89,-0.03,-0.06,-0.14,0.06,0.06,-0.05,0.09
0,0.67,-0.83,0.54,1.12,-0.89,-0.03,-0.04,-0.18,0.12,0.06,-0.05,0.09
0,0.67,-0.83,0.54,1.12,-0.89,-0.03,-0.06,-0.15,0.1,0.06,-0.05,0.09
0,0.68,-0.84,0.54,1.12,-0.89,-0.03,-0.07,-0.15,0.01,0.06,-0.04,0.09
0,0.69,-0.85,0.54,1.12,-0.89,-0.03,-0.09,-0.14,0.02,0.06,-0.04,0.09
0,0.7,-0.85,0.54,1.12,-0.9,-0.03,-0.09,-0.13,0.04,0.06,-0.04,0.09
0,0.72,-0.86,0.54,1.12,-0.9,-0.03,-0.06,-0.17,0.08,0.06,-0.04,0.09
0,0.72,-0.87,0.54,1.12,-0.9,-0.03,-0.03,-0.22,0.14,0.06,-0.04,0.08
0,0.73,-0.88,0.54,1.12,-0.9,-0.03,-0.08,-0.22,0.05,0.06,-0.04,0.08
0,0.74,-0.88,0.54,1.12,-0.9,-0.03,-0.11,-0.19,0.01,0.07,-0.04,0.08
0,0.75,-0.89,0.54,1.12,-0.9,-0.03,-0.08,-0.17,0.01,0.07,-0.04,0.08
0,0.76,-0.9,0.54,1.12,-0.9,-0.03,-0.09,-0.17,0.03,0.07,-0.04,0.08
0,0.77,-0.91,0.54,1.12,-0.91,-0.03,-0.08,-0.2,0.08,0.07,-0.04,0.08
0,0.78,-0.92,0.54,1.12,-0.91,-0.03,-0.08,-0.21,0.1,0.06,-0.04,0.08
0,0.79,-0.92,0.54,1.12,-0.91,-0.03,-0.06,-0.17,0.01,0.06,-0.04,0.08
0,0.8,-0.93,0.54,1.13,-0.91,-0.03,-0.11,-0.15,-0.04,0.06,-0.04,0.08
0,0.81,-0.94,0.54,1.13,-0.91,-0.03,-0.11,-0.15,-0.01,0.06,-0.04,0.08
0,0.82,-0.95,0.54,1.13,-0.91,-0.03,-0.1,-0.19,0.04,0.06,-0.04,0.08
0,0.83,-0.95,0.54,1.12,-0.92,-0.03,-0.11,-0.2,0.09,0.06,-0.04,0.08
0,0.84,-0.96,0.54,1.12,-0.92,-0.03,-0.13,-0.2,0.06,0.06,-0.04,0.08
0,0.85,-0.97,0.54,1.13,-0.92,-0.03,-0.15,-0.18,-0.03,0.06,-0.04,0.08
0,0.86,-0.98,0.54,1.13,-0.92,-0.03,-0.17,-0.1,-0.09,0.06,-0.04,0.08
0,0.87,-0.99,0.54,1.13,-0.92,-0.03,-0.15,-0.1,-0.0,0.06,-0.04,0.08
0,0.88,-0.99,0.54,1.12,-0.92,-0.03,-0.14,-0.12,0.08,0.06,-0.04,0.08
0,0.89,-1.0,0.54,1.12,-0.92,-0.02,-0.16,-0.15,0.02,0.06,-0.04,0.08
0,0.89,-1.0,0.54,1.12,-0.92,-0.02,-0.19,-0.09,-0.04,0.06,-0.04,0.08
0,0.91,-1.02,0.54,1.12,-0.93,-0.02,-0.24,-0.03,-0.09,0.05,-0.03,0.08
0,0.92,-1.02,0.54,1.12,-0.93,-0.03,-0.17,-0.02,-0.07,0.05,-0.03,0.08
0,0.93,-1.03,0.54,1.12,-0.92,-0.03,-0.19,-0.06,0.04,0.05,-0.03,0.07
0,0.94,-1.04,0.54,1.12,-0.92,-0.03,-0.19,-0.04,0.05,0.04,-0.03,0.07
0,0.94,-1.04,0.54,1.12,-0.92,-0.02,-0.23,0.06,0.01,0.04,-0.03,0.07
0,0.96,-1.06,0.54,1.12,-0.93,-0.02,-0.23,0.12,-0.01,0.03,-0.03,0.07
0,0.97,-1.06,0.54,1.12,-0.92,-0.02,-0.24,0.15,0.05,0.03,-0.03,0.07
0,0.98,-1.07,0.54,1.12,-0.92,-0.02,-0.21,0.16,0.11,0.02,-0.03,0.07
0,0.98,-1.07,0.54,1.12,-0.92,-0.02,-0.22,0.24,0.04,0.02,-0.03,0.07
0,0.99,-1.08,0.54,1.12,-0.92,-0.02,-0.27,0.3,-0.06,0.01,-0.03,0.07
0,1.01,-1.09,0.54,1.12,-0.92,-0.02,-0.29,0.39,-0.07,0.01,-0.03,0.07
0,1.02,-1.1,0.54,1.11,-0.91,-0.02,-0.28,0.46,-0.04,0.0,-0.03,0.07
0,1.02,-1.11,0.54,1.11,-0.9,-0.02,-0.25,0.43,0.04,-0.0,-0.03,0.07
0,1.03,-1.11,0.54,1.11,-0.9,-0.02,-0.24,0.45,0.05,-0.01,-0.03,0.07
0,1.04,-1.12,0.54,1.11,-0.89,-0.02,-0.26,0.55,-0.01,-0.01,-0.03,0.07
0,1.06,-1.13,0.54,1.11,-0.89,-0.02,-0.26,0.62,-0.06,-0.02,-0.03,0.07
0,1.06,-1.14,0.54,1.11,-0.88,-0.02,-0.27,0.67,-0.03,-0.02,-0.03,0.07
0,1.07,-1.14,0.54,1.1,-0.87,-0.02,-0.25,0.64,0.08,-0.03,-0.03,0.07
0,1.08,-1.15,0.54,1.1,-0.87,-0.02,-0.27,0.74,0.01,-0.03,-0.03,0.07
0,1.09,-1.15,0.54,1.1,-0.86,-0.02,-0.29,0.81,-0.04,-0.04,-0.03,0.07
0,1.1,-1.17,0.54,1.1,-0.85,-0.02,-0.33,0.85,-0.07,-0.04,-0.03,0.07
0,1.11,-1.17,0.54,1.1,-0.85,-0.02,-0.3,0.89,-0.05,-0.05,-0.03,0.07
0,1.12,-1.18,0.54,1.09,-0.83,-0.02,-0.28,0.94,-0.04,-0.05,-0.03,0.07
0,1.13,-1.18,0.54,1.09,-0.82,-0.02,-0.27,0.89,0.04,-0.06,-0.03,0.07
0,1.14,-1.19,0.54,1.09,-0.81,-0.02,-0.33,0.97,-0.05,-0.06,-0.03,0.07
0,1.15,-1.2,0.54,1.09,-0.8,-0.02,-0.29,1.04,-0.09,-0.07,-0.03,0.07
0,1.16,-1.2,0.54,1.09,-0.78,-0.02,-0.25,1.08,-0.05,-0.07,-0.03,0.07
0,1.17,-1.21,0.54,1.09,-0.78,-0.02,-0.26,1.06,0.01,-0.07,-0.03,0.07
0,1.17,-1.21,0.54,1.09,-0.77,-0.02,-0.27,1.1,-0.01,-0.08,-0.03,0.07
0,1.18,-1.22,0.54,1.08,-0.76,-0.01,-0.28,1.14,-0.1,-0.08,-0.03,0.07
0,1.2,-1.23,0.54,1.08,-0.74,-0.02,-0.32,1.2,-0.15,-0.08,-0.03,0.07
0,1.2,-1.23,0.54,1.08,-0.73,-0.02,-0.34,1.2,-0.16,-0.09,-0.03,0.07
0,1.21,-1.24,0.54,1.07,-0.72,-0.02,-0.3,1.19,-0.07,-0.09,-0.03,0.07
0,1.22,-1.24,0.54,1.07,-0.7,-0.02,-0.35,1.19,-0.05,-0.09,-0.02,0.07
0,1.23,-1.24,0.54,1.07,-0.69,-0.02,-0.41,1.19,-0.04,-0.09,-0.02,0.07
0,1.24,-1.25,0.54,1.07,-0.68,-0.02,-0.46,1.25,-0.15,-0.09,-0.02,0.07
0,1.25,-1.26,0.54,1.06,-0.65,-0.02,-0.4,1.29,-0.11,-0.1,-0.02,0.06
0,1.26,-1.26,0.54,1.06,-0.65,-0.02,-0.43,1.24,-0.06,-0.1,-0.01,0.06
0,1.27,-1.26,0.54,1.06,-0.63,-0.02,-0.46,1.26,-0.09,-0.1,-0.01,0.06
0,1.27,-1.27,0.54,1.05,-0.62,-0.02,-0.49,1.27,-0.16,-0.1,-0.01,0.06
0,1.29,-1.28,0.54,1.05,-0.6,-0.02,-0.54,1.29,-0.17,-0.1,-0.01,0.06
0,1.3,-1.28,0.54,1.04,-0.58,-0.02,-0.55,1.28,-0.08,-0.1,-0.0,0.06
0,1.3,-1.28,0.54,1.04,-0.57,-0.02,-0.56,1.21,-0.04,-0.1,-0.0,0.06
0,1.31,-1.29,0.54,1.03,-0.56,-0.02,-0.61,1.22,-0.08,-0.1,0.0,0.06
0,1.32,-1.29,0.54,1.03,-0.54,-0.02,-0.68,1.27,-0.17,-0.1,0.01,0.06
0,1.33,-1.29,0.54,1.02,-0.53,-0.02,-0.69,1.26,-0.19,-0.1,0.01,0.06
0,1.34,-1.3,0.54,1.02,-0.51,-0.02,-0.7,1.21,-0.07,-0.1,0.02,0.06
0,1.35,-1.3,0.54,1.0,-0.48,-0.02,-0.74,1.21,-0.05,-0.1,0.02,0.06
0,1.35,-1.3,0.54,1.0,-0.48,-0.02,-0.8,1.22,-0.15,-0.1,0.02,0.06
0,1.36,-1.31,0.54,1.0,-0.47,-0.02,-0.85,1.25,-0.21,-0.1,0.03,0.06
0,1.37,-1.31,0.54,0.99,-0.45,-0.03,-0.86,1.2,-0.09,-0.1,0.03,0.06
0,1.38,-1.31,0.54,0.97,-0.42,-0.03,-0.87,1.16,-0.01,-0.1,0.04,0.05
0,1.39,-1.32,0.53,0.96,-0.41,-0.03,-0.92,1.14,-0.01,-0.1,0.04,0.05
0,1.4,-1.32,0.53,0.96,-0.41,-0.03,-1.01,1.15,-0.14,-0.1,0.04,0.05
0,1.4,-1.32,0.53,0.95,-0.4,-0.03,-1.03,1.13,-0.15,-0.09,0.05,0.05
0,1.42,-1.32,0.53,0.94,-0.38,-0.03,-1.05,1.09,-0.08,-0.09,0.05,0.05
0,1.42,-1.33,0.53,0.93,-0.37,-0.03,-1.06,1.04,-0.05,-0.09,0.06,0.05
0,1.43,-1.33,0.53,0.91,-0.34,-0.03,-1.06,0.99,-0.02,-0.09,0.06,0.05
0,1.43,-1.33,0.53,0.91,-0.34,-0.03,-1.13,0.98,-0.08,-0.09,0.06,0.04
0,1.44,-1.33,0.53,0.89,-0.32,-0.03,-1.17,1.0,-0.13,-0.08,0.07,0.04
0,1.45,-1.33,0.53,0.89,-0.32,-0.03,-1.22,0.95,-0.12,-0.08,0.07,0.04
0,1.46,-1.34,0.53,0.88,-0.3,-0.03,-1.22,0.88,-0.05,-0.08,0.07,0.04
0,1.47,-1.34,0.53,0.86,-0.29,-0.03,-1.22,0.82,-0.04,-0.08,0.08,0.04
0,1.47,-1.34,0.53,0.85,-0.28,-0.03,-1.26,0.8,-0.07,-0.07,0.08,0.03
0,1.48,-1.34,0.53,0.83,-0.26,-0.03,-1.27,0.8,-0.11,-0.07,0.08,0.03
0,1.49,-1.34,0.53,0.83,-0.26,-0.03,-1.3,0.78,-0.12,-0.07,0.09,0.03
0,1.49,-1.34,0.53,0.83,-0.26,-0.03,-1.3,0.78,-0.12,-0.07,0.09,0.03
0,1.5,-1.34,0.53,0.81,-0.25,-0.03,-1.3,0.78,-0.12,-0.07,0.09,0.03
0,1.5,-1.34,0.53,0.81,-0.25,-0.03,-1.3,0.78,-0.12,-0.07,0.09,0.03
0,1.5,-1.34,0.53,0.81,-0.25,-0.03,-1.3,0.78,-0.12,-0.07,0.09,0.03
0,1.5,-1.34,0.53,0.81,-0.25,-0.03,-1.3,0.78,-0.12,-0.07,0.09,0.03
0,1.51,-1.34,0.53,0.81,-0.25,-0.03,-1.32,0.75,-0.05,-0.07,0.09,0.03
0,1.53,-1.35,0.52,0.8,-0.23,-0.03,-1.36,0.67,-0.0,-0.06,0.09,0.03
0,1.53,-1.35,0.52,0.8,-0.23,-0.03,-1.36,0.67,-0.0,-0.06,0.09,0.03
0,1.53,-1.35,0.52,0.8,-0.23,-0.03,-1.36,0.67,-0.0,-0.06,0.09,0.03
0,1.55,-1.35,0.52,0.78,-0.22,-0.03,-1.39,0.6,-0.01,-0.05,0.09,0.02
0,1.55,-1.35,0.52,0.76,-0.21,-0.03,-1.39,0.51,-0.02,-0.05,0.1,0.02
0,1.56,-1.35,0.52,0.73,-0.19,-0.03,-1.42,0.5,-0.11,-0.04,0.1,0.01
0,1.56,-1.35,0.52,0.69,-0.17,-0.03,-1.42,0.43,0.01,-0.03,0.11,0.01
0,1.57,-1.35,0.52,0.61,-0.12,-0.03,-1.49,0.31,0.01,-0.02,0.11,-0.0
0,1.58,-1.35,0.52,0.58,-0.11,-0.04,-1.49,0.25,-0.04,-0.01,0.11,-0.01
0,1.58,-1.35,0.52,0.57,-0.11,-0.04,-1.49,0.26,-0.03,-0.01,0.11,-0.01
0,1.58,-1.35,0.52,0.55,-0.1,-0.04,-1.45,0.16,-0.03,-0.0,0.11,-0.02
0,1.59,-1.35,0.52,0.53,-0.1,-0.04,-1.4,0.1,0.01,0.0,0.11,-0.02
0,1.59,-1.35,0.52,0.53,-0.1,-0.04,-1.39,0.03,-0.02,0.01,0.11,-0.02
0,1.6,-1.35,0.51,0.51,-0.1,-0.04,-1.37,-0.03,-0.04,0.01,0.1,-0.03
0,1.6,-1.35,0.51,0.5,-0.1,-0.04,-1.33,-0.06,-0.03,0.02,0.1,-0.03
0,1.6,-1.36,0.51,0.47,-0.09,-0.04,-1.3,-0.1,-0.03,0.02,0.1,-0.03
0,1.61,-1.36,0.51,0.47,-0.09,-0.04,-1.24,-0.13,-0.02,0.03,0.1,-0.04
0,1.61,-1.36,0.51,0.46,-0.1,-0.05,-1.19,-0.18,-0.04,0.03,0.09,-0.04
